path,target,duration
BrushingTeeth/v_BrushingTeeth_g11_c03,20,240
BrushingTeeth/v_BrushingTeeth_g11_c04,20,238
BrushingTeeth/v_BrushingTeeth_g12_c01,20,256
BrushingTeeth/v_BrushingTeeth_g12_c02,20,266
BrushingTeeth/v_BrushingTeeth_g12_c03,20,265
BrushingTeeth/v_BrushingTeeth_g12_c04,20,276
BrushingTeeth/v_BrushingTeeth_g12_c05,20,285
BrushingTeeth/v_BrushingTeeth_g12_c06,20,235
BrushingTeeth/v_BrushingTeeth_g13_c01,20,163
BrushingTeeth/v_BrushingTeeth_g13_c02,20,127
BrushingTeeth/v_BrushingTeeth_g13_c03,20,161
BrushingTeeth/v_BrushingTeeth_g13_c04,20,187
BrushingTeeth/v_BrushingTeeth_g14_c01,20,218
BrushingTeeth/v_BrushingTeeth_g14_c02,20,193
BrushingTeeth/v_BrushingTeeth_g14_c03,20,211
BrushingTeeth/v_BrushingTeeth_g14_c04,20,230
BrushingTeeth/v_BrushingTeeth_g14_c05,20,235
BrushingTeeth/v_BrushingTeeth_g15_c01,20,206
BrushingTeeth/v_BrushingTeeth_g15_c02,20,196
BrushingTeeth/v_BrushingTeeth_g15_c03,20,200
BrushingTeeth/v_BrushingTeeth_g15_c04,20,179
BrushingTeeth/v_BrushingTeeth_g16_c01,20,173
BrushingTeeth/v_BrushingTeeth_g16_c02,20,148
BrushingTeeth/v_BrushingTeeth_g16_c03,20,168
BrushingTeeth/v_BrushingTeeth_g16_c04,20,144
BrushingTeeth/v_BrushingTeeth_g17_c01,20,105
BrushingTeeth/v_BrushingTeeth_g17_c02,20,139
BrushingTeeth/v_BrushingTeeth_g17_c03,20,158
BrushingTeeth/v_BrushingTeeth_g17_c04,20,189
BrushingTeeth/v_BrushingTeeth_g17_c05,20,124
BrushingTeeth/v_BrushingTeeth_g18_c01,20,291
BrushingTeeth/v_BrushingTeeth_g18_c02,20,308
BrushingTeeth/v_BrushingTeeth_g18_c03,20,306
BrushingTeeth/v_BrushingTeeth_g18_c04,20,329
BrushingTeeth/v_BrushingTeeth_g18_c05,20,298
BrushingTeeth/v_BrushingTeeth_g18_c06,20,330
BrushingTeeth/v_BrushingTeeth_g18_c07,20,248
BrushingTeeth/v_BrushingTeeth_g19_c01,20,574
BrushingTeeth/v_BrushingTeeth_g19_c02,20,764
BrushingTeeth/v_BrushingTeeth_g19_c03,20,633
BrushingTeeth/v_BrushingTeeth_g19_c04,20,615
BrushingTeeth/v_BrushingTeeth_g19_c05,20,593
BrushingTeeth/v_BrushingTeeth_g20_c01,20,170
BrushingTeeth/v_BrushingTeeth_g20_c02,20,175
BrushingTeeth/v_BrushingTeeth_g20_c03,20,171
BrushingTeeth/v_BrushingTeeth_g20_c04,20,177
BrushingTeeth/v_BrushingTeeth_g20_c05,20,181
BrushingTeeth/v_BrushingTeeth_g21_c01,20,276
BrushingTeeth/v_BrushingTeeth_g21_c02,20,280
BrushingTeeth/v_BrushingTeeth_g21_c03,20,285
BrushingTeeth/v_BrushingTeeth_g21_c04,20,280
BrushingTeeth/v_BrushingTeeth_g22_c01,20,183
BrushingTeeth/v_BrushingTeeth_g22_c02,20,198
BrushingTeeth/v_BrushingTeeth_g22_c03,20,182
BrushingTeeth/v_BrushingTeeth_g22_c04,20,186
BrushingTeeth/v_BrushingTeeth_g22_c05,20,199
BrushingTeeth/v_BrushingTeeth_g22_c06,20,184
BrushingTeeth/v_BrushingTeeth_g22_c07,20,207
BrushingTeeth/v_BrushingTeeth_g23_c01,20,203
BrushingTeeth/v_BrushingTeeth_g23_c02,20,206
BrushingTeeth/v_BrushingTeeth_g23_c03,20,255
BrushingTeeth/v_BrushingTeeth_g23_c04,20,261
BrushingTeeth/v_BrushingTeeth_g23_c05,20,285
BrushingTeeth/v_BrushingTeeth_g23_c06,20,267
BrushingTeeth/v_BrushingTeeth_g24_c01,20,198
BrushingTeeth/v_BrushingTeeth_g24_c02,20,198
BrushingTeeth/v_BrushingTeeth_g24_c03,20,198
BrushingTeeth/v_BrushingTeeth_g24_c04,20,221
BrushingTeeth/v_BrushingTeeth_g24_c05,20,246
BrushingTeeth/v_BrushingTeeth_g24_c06,20,208
BrushingTeeth/v_BrushingTeeth_g24_c07,20,243
BrushingTeeth/v_BrushingTeeth_g25_c01,20,218
BrushingTeeth/v_BrushingTeeth_g25_c02,20,229
BrushingTeeth/v_BrushingTeeth_g25_c03,20,220
BrushingTeeth/v_BrushingTeeth_g25_c04,20,222
BrushingTeeth/v_BrushingTeeth_g25_c05,20,225
BrushingTeeth/v_BrushingTeeth_g25_c06,20,250
BrushingTeeth/v_BrushingTeeth_g25_c07,20,263
CleanAndJerk/v_CleanAndJerk_g08_c01,21,236
CleanAndJerk/v_CleanAndJerk_g08_c02,21,107
CleanAndJerk/v_CleanAndJerk_g08_c03,21,110
CleanAndJerk/v_CleanAndJerk_g08_c04,21,278
CleanAndJerk/v_CleanAndJerk_g09_c01,21,253
CleanAndJerk/v_CleanAndJerk_g09_c02,21,232
CleanAndJerk/v_CleanAndJerk_g09_c03,21,232
CleanAndJerk/v_CleanAndJerk_g09_c04,21,232
CleanAndJerk/v_CleanAndJerk_g10_c01,21,194
CleanAndJerk/v_CleanAndJerk_g10_c02,21,184
CleanAndJerk/v_CleanAndJerk_g10_c03,21,204
CleanAndJerk/v_CleanAndJerk_g10_c04,21,261
CleanAndJerk/v_CleanAndJerk_g11_c01,21,207
CleanAndJerk/v_CleanAndJerk_g11_c02,21,302
CleanAndJerk/v_CleanAndJerk_g11_c03,21,320
CleanAndJerk/v_CleanAndJerk_g11_c04,21,207
CleanAndJerk/v_CleanAndJerk_g12_c01,21,166
CleanAndJerk/v_CleanAndJerk_g12_c02,21,100
CleanAndJerk/v_CleanAndJerk_g12_c03,21,125
CleanAndJerk/v_CleanAndJerk_g12_c04,21,136
CleanAndJerk/v_CleanAndJerk_g12_c05,21,136
CleanAndJerk/v_CleanAndJerk_g12_c06,21,151
CleanAndJerk/v_CleanAndJerk_g12_c07,21,151
CleanAndJerk/v_CleanAndJerk_g13_c01,21,81
CleanAndJerk/v_CleanAndJerk_g13_c02,21,103
CleanAndJerk/v_CleanAndJerk_g13_c03,21,114
CleanAndJerk/v_CleanAndJerk_g13_c04,21,287
CleanAndJerk/v_CleanAndJerk_g14_c01,21,190
CleanAndJerk/v_CleanAndJerk_g14_c02,21,226
CleanAndJerk/v_CleanAndJerk_g14_c03,21,202
CleanAndJerk/v_CleanAndJerk_g14_c04,21,345
CleanAndJerk/v_CleanAndJerk_g14_c05,21,175
CleanAndJerk/v_CleanAndJerk_g14_c06,21,226
CleanAndJerk/v_CleanAndJerk_g15_c01,21,90
CleanAndJerk/v_CleanAndJerk_g15_c02,21,83
CleanAndJerk/v_CleanAndJerk_g15_c03,21,165
CleanAndJerk/v_CleanAndJerk_g15_c04,21,111
CleanAndJerk/v_CleanAndJerk_g16_c01,21,104
CleanAndJerk/v_CleanAndJerk_g16_c02,21,102
CleanAndJerk/v_CleanAndJerk_g16_c03,21,96
CleanAndJerk/v_CleanAndJerk_g16_c04,21,106
CleanAndJerk/v_CleanAndJerk_g17_c01,21,88
CleanAndJerk/v_CleanAndJerk_g17_c02,21,117
CleanAndJerk/v_CleanAndJerk_g17_c03,21,138
CleanAndJerk/v_CleanAndJerk_g17_c04,21,165
CleanAndJerk/v_CleanAndJerk_g18_c01,21,230
CleanAndJerk/v_CleanAndJerk_g18_c02,21,245
CleanAndJerk/v_CleanAndJerk_g18_c03,21,227
CleanAndJerk/v_CleanAndJerk_g18_c04,21,227
CleanAndJerk/v_CleanAndJerk_g19_c01,21,290
CleanAndJerk/v_CleanAndJerk_g19_c02,21,229
CleanAndJerk/v_CleanAndJerk_g19_c03,21,240
CleanAndJerk/v_CleanAndJerk_g19_c04,21,323
CleanAndJerk/v_CleanAndJerk_g20_c01,21,148
CleanAndJerk/v_CleanAndJerk_g20_c02,21,282
CleanAndJerk/v_CleanAndJerk_g20_c03,21,163
CleanAndJerk/v_CleanAndJerk_g20_c04,21,332
CleanAndJerk/v_CleanAndJerk_g20_c05,21,274
CleanAndJerk/v_CleanAndJerk_g20_c06,21,371
CleanAndJerk/v_CleanAndJerk_g21_c01,21,101
CleanAndJerk/v_CleanAndJerk_g21_c02,21,95
CleanAndJerk/v_CleanAndJerk_g21_c03,21,120
CleanAndJerk/v_CleanAndJerk_g21_c04,21,114
CleanAndJerk/v_CleanAndJerk_g22_c01,21,234
CleanAndJerk/v_CleanAndJerk_g22_c02,21,288
CleanAndJerk/v_CleanAndJerk_g22_c03,21,272
CleanAndJerk/v_CleanAndJerk_g22_c04,21,242
CleanAndJerk/v_CleanAndJerk_g23_c01,21,67
CleanAndJerk/v_CleanAndJerk_g23_c02,21,77
CleanAndJerk/v_CleanAndJerk_g23_c03,21,77
CleanAndJerk/v_CleanAndJerk_g23_c04,21,87
CleanAndJerk/v_CleanAndJerk_g24_c01,21,228
CleanAndJerk/v_CleanAndJerk_g24_c02,21,263
CleanAndJerk/v_CleanAndJerk_g24_c03,21,235
CleanAndJerk/v_CleanAndJerk_g24_c04,21,131
CleanAndJerk/v_CleanAndJerk_g25_c01,21,131
CleanAndJerk/v_CleanAndJerk_g25_c02,21,193
CleanAndJerk/v_CleanAndJerk_g25_c03,21,208
CleanAndJerk/v_CleanAndJerk_g25_c04,21,256
CliffDiving/v_CliffDiving_g08_c01,22,69
CliffDiving/v_CliffDiving_g08_c02,22,76
CliffDiving/v_CliffDiving_g08_c03,22,78
CliffDiving/v_CliffDiving_g08_c04,22,93
CliffDiving/v_CliffDiving_g09_c01,22,81
CliffDiving/v_CliffDiving_g09_c02,22,98
CliffDiving/v_CliffDiving_g09_c03,22,98
CliffDiving/v_CliffDiving_g09_c04,22,90
CliffDiving/v_CliffDiving_g09_c05,22,112
CliffDiving/v_CliffDiving_g09_c06,22,112
CliffDiving/v_CliffDiving_g10_c01,22,80
CliffDiving/v_CliffDiving_g10_c02,22,69
CliffDiving/v_CliffDiving_g10_c03,22,89
CliffDiving/v_CliffDiving_g10_c04,22,79
CliffDiving/v_CliffDiving_g10_c05,22,104
CliffDiving/v_CliffDiving_g10_c06,22,99
CliffDiving/v_CliffDiving_g10_c07,22,94
CliffDiving/v_CliffDiving_g11_c01,22,99
CliffDiving/v_CliffDiving_g11_c02,22,111
CliffDiving/v_CliffDiving_g11_c03,22,55
CliffDiving/v_CliffDiving_g11_c04,22,96
CliffDiving/v_CliffDiving_g11_c05,22,99
CliffDiving/v_CliffDiving_g11_c06,22,105
CliffDiving/v_CliffDiving_g12_c01,22,72
CliffDiving/v_CliffDiving_g12_c02,22,115
CliffDiving/v_CliffDiving_g12_c03,22,81
CliffDiving/v_CliffDiving_g12_c04,22,91
CliffDiving/v_CliffDiving_g12_c05,22,67
CliffDiving/v_CliffDiving_g12_c06,22,113
CliffDiving/v_CliffDiving_g12_c07,22,117
CliffDiving/v_CliffDiving_g13_c01,22,103
CliffDiving/v_CliffDiving_g13_c02,22,107
CliffDiving/v_CliffDiving_g13_c03,22,99
CliffDiving/v_CliffDiving_g13_c04,22,101
CliffDiving/v_CliffDiving_g14_c01,22,76
CliffDiving/v_CliffDiving_g14_c02,22,57
CliffDiving/v_CliffDiving_g14_c03,22,82
CliffDiving/v_CliffDiving_g14_c04,22,65
CliffDiving/v_CliffDiving_g14_c05,22,74
CliffDiving/v_CliffDiving_g14_c06,22,71
CliffDiving/v_CliffDiving_g14_c07,22,65
CliffDiving/v_CliffDiving_g15_c01,22,90
CliffDiving/v_CliffDiving_g15_c02,22,106
CliffDiving/v_CliffDiving_g15_c03,22,106
CliffDiving/v_CliffDiving_g15_c04,22,106
CliffDiving/v_CliffDiving_g16_c01,22,103
CliffDiving/v_CliffDiving_g16_c02,22,94
CliffDiving/v_CliffDiving_g16_c03,22,92
CliffDiving/v_CliffDiving_g16_c04,22,100
CliffDiving/v_CliffDiving_g17_c01,22,74
CliffDiving/v_CliffDiving_g17_c02,22,94
CliffDiving/v_CliffDiving_g17_c03,22,104
CliffDiving/v_CliffDiving_g17_c04,22,86
CliffDiving/v_CliffDiving_g17_c05,22,102
CliffDiving/v_CliffDiving_g18_c01,22,87
CliffDiving/v_CliffDiving_g18_c02,22,87
CliffDiving/v_CliffDiving_g18_c03,22,103
CliffDiving/v_CliffDiving_g18_c04,22,64
CliffDiving/v_CliffDiving_g18_c05,22,103
CliffDiving/v_CliffDiving_g18_c06,22,95
CliffDiving/v_CliffDiving_g18_c07,22,79
CliffDiving/v_CliffDiving_g19_c01,22,70
CliffDiving/v_CliffDiving_g19_c02,22,81
CliffDiving/v_CliffDiving_g19_c03,22,79
CliffDiving/v_CliffDiving_g19_c04,22,97
CliffDiving/v_CliffDiving_g19_c05,22,79
CliffDiving/v_CliffDiving_g19_c06,22,92
CliffDiving/v_CliffDiving_g19_c07,22,84
CliffDiving/v_CliffDiving_g20_c01,22,109
CliffDiving/v_CliffDiving_g20_c02,22,69
CliffDiving/v_CliffDiving_g20_c03,22,81
CliffDiving/v_CliffDiving_g20_c04,22,108
CliffDiving/v_CliffDiving_g20_c05,22,83
CliffDiving/v_CliffDiving_g20_c06,22,72
CliffDiving/v_CliffDiving_g20_c07,22,50
CliffDiving/v_CliffDiving_g21_c01,22,70
CliffDiving/v_CliffDiving_g21_c02,22,81
CliffDiving/v_CliffDiving_g21_c03,22,76
CliffDiving/v_CliffDiving_g21_c04,22,72
CliffDiving/v_CliffDiving_g22_c01,22,84
CliffDiving/v_CliffDiving_g22_c02,22,81
CliffDiving/v_CliffDiving_g22_c03,22,69
CliffDiving/v_CliffDiving_g22_c04,22,75
CliffDiving/v_CliffDiving_g22_c05,22,92
CliffDiving/v_CliffDiving_g22_c06,22,92
CliffDiving/v_CliffDiving_g23_c01,22,95
CliffDiving/v_CliffDiving_g23_c02,22,103
CliffDiving/v_CliffDiving_g23_c03,22,117
CliffDiving/v_CliffDiving_g23_c04,22,107
CliffDiving/v_CliffDiving_g23_c05,22,112
CliffDiving/v_CliffDiving_g24_c01,22,92
CliffDiving/v_CliffDiving_g24_c02,22,67
CliffDiving/v_CliffDiving_g24_c03,22,63
CliffDiving/v_CliffDiving_g24_c04,22,98
CliffDiving/v_CliffDiving_g24_c05,22,88
CliffDiving/v_CliffDiving_g25_c01,22,72
CliffDiving/v_CliffDiving_g25_c02,22,84
CliffDiving/v_CliffDiving_g25_c03,22,98
CliffDiving/v_CliffDiving_g25_c04,22,88
CricketBowling/v_CricketBowling_g08_c01,23,171
CricketBowling/v_CricketBowling_g08_c02,23,184
CricketBowling/v_CricketBowling_g08_c03,23,181
CricketBowling/v_CricketBowling_g08_c04,23,125
CricketBowling/v_CricketBowling_g08_c05,23,135
CricketBowling/v_CricketBowling_g09_c01,23,94
CricketBowling/v_CricketBowling_g09_c02,23,97
CricketBowling/v_CricketBowling_g09_c03,23,86
CricketBowling/v_CricketBowling_g09_c04,23,130
CricketBowling/v_CricketBowling_g09_c05,23,73
CricketBowling/v_CricketBowling_g09_c06,23,66
CricketBowling/v_CricketBowling_g09_c07,23,113
CricketBowling/v_CricketBowling_g10_c01,23,86
CricketBowling/v_CricketBowling_g10_c02,23,109
CricketBowling/v_CricketBowling_g10_c03,23,80
CricketBowling/v_CricketBowling_g10_c04,23,53
CricketBowling/v_CricketBowling_g11_c01,23,115
CricketBowling/v_CricketBowling_g11_c02,23,91
CricketBowling/v_CricketBowling_g11_c03,23,138
CricketBowling/v_CricketBowling_g11_c04,23,117
CricketBowling/v_CricketBowling_g11_c05,23,105
CricketBowling/v_CricketBowling_g11_c06,23,126
CricketBowling/v_CricketBowling_g11_c07,23,115
CricketBowling/v_CricketBowling_g12_c01,23,76
CricketBowling/v_CricketBowling_g12_c02,23,119
CricketBowling/v_CricketBowling_g12_c03,23,97
CricketBowling/v_CricketBowling_g12_c04,23,124
CricketBowling/v_CricketBowling_g12_c05,23,87
CricketBowling/v_CricketBowling_g12_c06,23,69
CricketBowling/v_CricketBowling_g13_c01,23,91
CricketBowling/v_CricketBowling_g13_c02,23,72
CricketBowling/v_CricketBowling_g13_c03,23,74
CricketBowling/v_CricketBowling_g13_c04,23,56
CricketBowling/v_CricketBowling_g13_c05,23,73
CricketBowling/v_CricketBowling_g14_c01,23,81
CricketBowling/v_CricketBowling_g14_c02,23,75
CricketBowling/v_CricketBowling_g14_c03,23,64
CricketBowling/v_CricketBowling_g14_c04,23,73
CricketBowling/v_CricketBowling_g14_c05,23,61
CricketBowling/v_CricketBowling_g15_c01,23,93
CricketBowling/v_CricketBowling_g15_c02,23,122
CricketBowling/v_CricketBowling_g15_c03,23,93
CricketBowling/v_CricketBowling_g15_c04,23,96
CricketBowling/v_CricketBowling_g15_c05,23,103
CricketBowling/v_CricketBowling_g15_c06,23,75
CricketBowling/v_CricketBowling_g16_c01,23,84
CricketBowling/v_CricketBowling_g16_c02,23,93
CricketBowling/v_CricketBowling_g16_c03,23,118
CricketBowling/v_CricketBowling_g16_c04,23,83
CricketBowling/v_CricketBowling_g16_c05,23,114
CricketBowling/v_CricketBowling_g16_c06,23,63
CricketBowling/v_CricketBowling_g16_c07,23,78
CricketBowling/v_CricketBowling_g17_c01,23,95
CricketBowling/v_CricketBowling_g17_c02,23,99
CricketBowling/v_CricketBowling_g17_c03,23,103
CricketBowling/v_CricketBowling_g17_c04,23,80
CricketBowling/v_CricketBowling_g17_c05,23,87
CricketBowling/v_CricketBowling_g18_c01,23,71
CricketBowling/v_CricketBowling_g18_c02,23,82
CricketBowling/v_CricketBowling_g18_c03,23,84
CricketBowling/v_CricketBowling_g18_c04,23,82
CricketBowling/v_CricketBowling_g18_c05,23,73
CricketBowling/v_CricketBowling_g18_c06,23,71
CricketBowling/v_CricketBowling_g19_c01,23,101
CricketBowling/v_CricketBowling_g19_c02,23,94
CricketBowling/v_CricketBowling_g19_c03,23,77
CricketBowling/v_CricketBowling_g19_c04,23,84
CricketBowling/v_CricketBowling_g19_c05,23,110
CricketBowling/v_CricketBowling_g19_c06,23,88
CricketBowling/v_CricketBowling_g19_c07,23,96
CricketBowling/v_CricketBowling_g20_c01,23,128
CricketBowling/v_CricketBowling_g20_c02,23,110
CricketBowling/v_CricketBowling_g20_c03,23,115
CricketBowling/v_CricketBowling_g20_c04,23,79
CricketBowling/v_CricketBowling_g20_c05,23,69
CricketBowling/v_CricketBowling_g21_c01,23,127
CricketBowling/v_CricketBowling_g21_c02,23,77
CricketBowling/v_CricketBowling_g21_c03,23,79
CricketBowling/v_CricketBowling_g21_c04,23,94
CricketBowling/v_CricketBowling_g21_c05,23,126
CricketBowling/v_CricketBowling_g21_c06,23,83
CricketBowling/v_CricketBowling_g22_c01,23,68
CricketBowling/v_CricketBowling_g22_c02,23,140
CricketBowling/v_CricketBowling_g22_c03,23,80
CricketBowling/v_CricketBowling_g22_c04,23,92
CricketBowling/v_CricketBowling_g22_c05,23,74
CricketBowling/v_CricketBowling_g22_c06,23,63
CricketBowling/v_CricketBowling_g22_c07,23,79
CricketBowling/v_CricketBowling_g23_c01,23,98
CricketBowling/v_CricketBowling_g23_c02,23,81
CricketBowling/v_CricketBowling_g23_c03,23,108
CricketBowling/v_CricketBowling_g23_c04,23,83
CricketBowling/v_CricketBowling_g24_c01,23,75
CricketBowling/v_CricketBowling_g24_c02,23,58
CricketBowling/v_CricketBowling_g24_c03,23,94
CricketBowling/v_CricketBowling_g24_c04,23,54
CricketBowling/v_CricketBowling_g25_c01,23,72
CricketBowling/v_CricketBowling_g25_c02,23,63
CricketBowling/v_CricketBowling_g25_c03,23,67
CricketBowling/v_CricketBowling_g25_c04,23,80
CricketBowling/v_CricketBowling_g25_c05,23,52
CricketBowling/v_CricketBowling_g25_c06,23,107
CricketBowling/v_CricketBowling_g25_c07,23,76
CricketShot/v_CricketShot_g08_c01,24,75
CricketShot/v_CricketShot_g08_c02,24,75
CricketShot/v_CricketShot_g08_c03,24,53
CricketShot/v_CricketShot_g08_c04,24,68
CricketShot/v_CricketShot_g08_c05,24,98
CricketShot/v_CricketShot_g08_c06,24,82
CricketShot/v_CricketShot_g08_c07,24,94
CricketShot/v_CricketShot_g09_c01,24,78
CricketShot/v_CricketShot_g09_c02,24,74
CricketShot/v_CricketShot_g09_c03,24,86
CricketShot/v_CricketShot_g09_c04,24,74
CricketShot/v_CricketShot_g09_c05,24,82
CricketShot/v_CricketShot_g09_c06,24,98
CricketShot/v_CricketShot_g09_c07,24,60
CricketShot/v_CricketShot_g10_c01,24,113
CricketShot/v_CricketShot_g10_c02,24,84
CricketShot/v_CricketShot_g10_c03,24,73
CricketShot/v_CricketShot_g10_c04,24,52
CricketShot/v_CricketShot_g10_c05,24,80
CricketShot/v_CricketShot_g10_c06,24,70
CricketShot/v_CricketShot_g10_c07,24,108
CricketShot/v_CricketShot_g11_c01,24,132
CricketShot/v_CricketShot_g11_c02,24,134
CricketShot/v_CricketShot_g11_c03,24,139
CricketShot/v_CricketShot_g11_c04,24,106
CricketShot/v_CricketShot_g11_c05,24,96
CricketShot/v_CricketShot_g11_c06,24,141
CricketShot/v_CricketShot_g11_c07,24,134
CricketShot/v_CricketShot_g12_c01,24,114
CricketShot/v_CricketShot_g12_c02,24,134
CricketShot/v_CricketShot_g12_c03,24,89
CricketShot/v_CricketShot_g12_c04,24,112
CricketShot/v_CricketShot_g12_c05,24,100
CricketShot/v_CricketShot_g12_c06,24,125
CricketShot/v_CricketShot_g12_c07,24,106
CricketShot/v_CricketShot_g13_c01,24,50
CricketShot/v_CricketShot_g13_c02,24,52
CricketShot/v_CricketShot_g13_c03,24,76
CricketShot/v_CricketShot_g13_c04,24,52
CricketShot/v_CricketShot_g13_c05,24,62
CricketShot/v_CricketShot_g13_c06,24,54
CricketShot/v_CricketShot_g13_c07,24,72
CricketShot/v_CricketShot_g14_c01,24,105
CricketShot/v_CricketShot_g14_c02,24,135
CricketShot/v_CricketShot_g14_c03,24,107
CricketShot/v_CricketShot_g14_c04,24,136
CricketShot/v_CricketShot_g14_c05,24,109
CricketShot/v_CricketShot_g14_c06,24,118
CricketShot/v_CricketShot_g14_c07,24,122
CricketShot/v_CricketShot_g15_c01,24,63
CricketShot/v_CricketShot_g15_c02,24,92
CricketShot/v_CricketShot_g15_c03,24,86
CricketShot/v_CricketShot_g15_c04,24,65
CricketShot/v_CricketShot_g15_c05,24,66
CricketShot/v_CricketShot_g15_c06,24,75
CricketShot/v_CricketShot_g15_c07,24,96
CricketShot/v_CricketShot_g16_c01,24,104
CricketShot/v_CricketShot_g16_c02,24,100
CricketShot/v_CricketShot_g16_c03,24,98
CricketShot/v_CricketShot_g16_c04,24,73
CricketShot/v_CricketShot_g16_c05,24,47
CricketShot/v_CricketShot_g16_c06,24,57
CricketShot/v_CricketShot_g16_c07,24,50
CricketShot/v_CricketShot_g17_c01,24,105
CricketShot/v_CricketShot_g17_c02,24,96
CricketShot/v_CricketShot_g17_c03,24,106
CricketShot/v_CricketShot_g17_c04,24,90
CricketShot/v_CricketShot_g17_c05,24,95
CricketShot/v_CricketShot_g17_c06,24,88
CricketShot/v_CricketShot_g18_c01,24,62
CricketShot/v_CricketShot_g18_c02,24,85
CricketShot/v_CricketShot_g18_c03,24,71
CricketShot/v_CricketShot_g18_c04,24,67
CricketShot/v_CricketShot_g18_c05,24,77
CricketShot/v_CricketShot_g19_c01,24,61
CricketShot/v_CricketShot_g19_c02,24,55
CricketShot/v_CricketShot_g19_c03,24,81
CricketShot/v_CricketShot_g19_c04,24,84
CricketShot/v_CricketShot_g19_c05,24,87
CricketShot/v_CricketShot_g20_c01,24,133
CricketShot/v_CricketShot_g20_c02,24,125
CricketShot/v_CricketShot_g20_c03,24,136
CricketShot/v_CricketShot_g20_c04,24,136
CricketShot/v_CricketShot_g20_c05,24,62
CricketShot/v_CricketShot_g20_c06,24,89
CricketShot/v_CricketShot_g20_c07,24,101
CricketShot/v_CricketShot_g21_c01,24,46
CricketShot/v_CricketShot_g21_c02,24,79
CricketShot/v_CricketShot_g21_c03,24,53
CricketShot/v_CricketShot_g21_c04,24,70
CricketShot/v_CricketShot_g21_c05,24,56
CricketShot/v_CricketShot_g21_c06,24,101
CricketShot/v_CricketShot_g22_c01,24,170
CricketShot/v_CricketShot_g22_c02,24,184
CricketShot/v_CricketShot_g22_c03,24,158
CricketShot/v_CricketShot_g22_c04,24,132
CricketShot/v_CricketShot_g22_c05,24,183
CricketShot/v_CricketShot_g22_c06,24,136
CricketShot/v_CricketShot_g22_c07,24,262
CricketShot/v_CricketShot_g23_c01,24,88
CricketShot/v_CricketShot_g23_c02,24,105
CricketShot/v_CricketShot_g23_c03,24,78
CricketShot/v_CricketShot_g23_c04,24,137
CricketShot/v_CricketShot_g23_c05,24,141
CricketShot/v_CricketShot_g24_c01,24,71
CricketShot/v_CricketShot_g24_c02,24,63
CricketShot/v_CricketShot_g24_c03,24,80
CricketShot/v_CricketShot_g24_c04,24,87
CricketShot/v_CricketShot_g24_c05,24,100
CricketShot/v_CricketShot_g24_c06,24,69
CricketShot/v_CricketShot_g24_c07,24,89
CricketShot/v_CricketShot_g25_c01,24,87
CricketShot/v_CricketShot_g25_c02,24,91
CricketShot/v_CricketShot_g25_c03,24,76
CricketShot/v_CricketShot_g25_c04,24,72
CricketShot/v_CricketShot_g25_c05,24,79
CricketShot/v_CricketShot_g25_c06,24,77
CricketShot/v_CricketShot_g25_c07,24,90
CuttingInKitchen/v_CuttingInKitchen_g08_c01,25,191
CuttingInKitchen/v_CuttingInKitchen_g08_c02,25,194
CuttingInKitchen/v_CuttingInKitchen_g08_c03,25,254
CuttingInKitchen/v_CuttingInKitchen_g08_c04,25,249
CuttingInKitchen/v_CuttingInKitchen_g09_c01,25,209
CuttingInKitchen/v_CuttingInKitchen_g09_c02,25,122
CuttingInKitchen/v_CuttingInKitchen_g09_c03,25,158
CuttingInKitchen/v_CuttingInKitchen_g09_c04,25,131
CuttingInKitchen/v_CuttingInKitchen_g10_c01,25,319
CuttingInKitchen/v_CuttingInKitchen_g10_c02,25,310
CuttingInKitchen/v_CuttingInKitchen_g10_c03,25,328
CuttingInKitchen/v_CuttingInKitchen_g10_c04,25,285
CuttingInKitchen/v_CuttingInKitchen_g10_c05,25,351
CuttingInKitchen/v_CuttingInKitchen_g10_c06,25,155
CuttingInKitchen/v_CuttingInKitchen_g10_c07,25,394
CuttingInKitchen/v_CuttingInKitchen_g11_c01,25,119
CuttingInKitchen/v_CuttingInKitchen_g11_c02,25,128
CuttingInKitchen/v_CuttingInKitchen_g11_c03,25,70
CuttingInKitchen/v_CuttingInKitchen_g11_c04,25,54
CuttingInKitchen/v_CuttingInKitchen_g12_c01,25,174
CuttingInKitchen/v_CuttingInKitchen_g12_c02,25,110
CuttingInKitchen/v_CuttingInKitchen_g12_c03,25,149
CuttingInKitchen/v_CuttingInKitchen_g12_c04,25,116
CuttingInKitchen/v_CuttingInKitchen_g13_c01,25,148
CuttingInKitchen/v_CuttingInKitchen_g13_c02,25,138
CuttingInKitchen/v_CuttingInKitchen_g13_c03,25,146
CuttingInKitchen/v_CuttingInKitchen_g13_c04,25,138
CuttingInKitchen/v_CuttingInKitchen_g14_c01,25,101
CuttingInKitchen/v_CuttingInKitchen_g14_c02,25,83
CuttingInKitchen/v_CuttingInKitchen_g14_c03,25,105
CuttingInKitchen/v_CuttingInKitchen_g14_c04,25,99
CuttingInKitchen/v_CuttingInKitchen_g15_c01,25,118
CuttingInKitchen/v_CuttingInKitchen_g15_c02,25,155
CuttingInKitchen/v_CuttingInKitchen_g15_c03,25,100
CuttingInKitchen/v_CuttingInKitchen_g15_c04,25,99
CuttingInKitchen/v_CuttingInKitchen_g16_c01,25,176
CuttingInKitchen/v_CuttingInKitchen_g16_c02,25,198
